gene_id	name	product
PMGPECHB_00803	ftsH_5	ATP-dependent zinc metalloprotease FtsH
PMGPECHB_00862	qcrA_1	Cytochrome bc1 complex Rieske iron-sulfur subunit
PMGPECHB_00898	sufU	Zinc-dependent sulfurtransferase SufU
PMGPECHB_00899	csd	putative cysteine desulfurase
PMGPECHB_00962	sqr	Sulfide-quinone reductase
PMGPECHB_00963	sufS	Cysteine desulfurase SufS
PMGPECHB_01020	fdhD	Sulfur carrier protein FdhD
PMGPECHB_01029	czcD	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
PMGPECHB_01190	PMGPECHB_01190	Sulfurtransferase
PMGPECHB_01254	rip1	Zinc metalloprotease Rip1
PMGPECHB_01319	tsaM1	Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
PMGPECHB_01549	safD	Sulfoacetaldehyde dehydrogenase
PMGPECHB_01700	mrp_1	Iron-sulfur cluster carrier protein
PMGPECHB_01701	erpA	Iron-sulfur cluster insertion protein ErpA
PMGPECHB_01804	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit
PMGPECHB_01871	PMGPECHB_01871	Sulfurtransferase
PMGPECHB_01891	ftsH_6	ATP-dependent zinc metalloprotease FtsH
PMGPECHB_01941	PMGPECHB_01941	O-acetyl-L-homoserine sulfhydrylase
PMGPECHB_02248	actP	Copper-transporting P-type ATPase
PMGPECHB_02274	ttuA	tRNA-5-methyluridine(54) 2-sulfurtransferase
PMGPECHB_02384	cysM	O-phosphoserine sulfhydrylase
PMGPECHB_02385	sir	Sulfite reductase [ferredoxin]
PMGPECHB_02408	ssuB	Aliphatic sulfonates import ATP-binding protein SsuB
PMGPECHB_02409	ssuC	Putative aliphatic sulfonates transport permease protein SsuC
PMGPECHB_02445	cysD	Sulfate adenylyltransferase subunit 2
PMGPECHB_02640	fadF	putative iron-sulfur-binding oxidoreductase FadF
PMGPECHB_02655	PMGPECHB_02655	6-deoxy-6-sulfogluconolactonase
PMGPECHB_02657	ttuC	Sulfur carrier protein adenylyltransferase
PMGPECHB_02670	mrp_2	Iron-sulfur cluster carrier protein
PMGPECHB_02671	yedY1	Putative protein-methionine-sulfoxide reductase subunit YedZ1
PMGPECHB_02713	ftsH_7	ATP-dependent zinc metalloprotease FtsH
PMGPECHB_02767	baeB	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
PMGPECHB_02816	PMGPECHB_02816	putative zinc protease
PMGPECHB_03059	efeU	Ferrous iron permease EfeU
PMGPECHB_03258	dsbE	Thiol:disulfide interchange protein DsbE
PMGPECHB_03260	resA_2	Thiol-disulfide oxidoreductase ResA
PMGPECHB_03293	ssuD	Alkanesulfonate monooxygenase
PMGPECHB_03469	qcrA_2	Cytochrome bc1 complex Rieske iron-sulfur subunit
PMGPECHB_03512	yitD	Phosphosulfolactate synthase
PMGPECHB_03542	dsbD	Thiol:disulfide interchange protein DsbD
PMGPECHB_03554	cysO	Sulfur carrier protein CysO
PMGPECHB_03570	msrB_2	Peptide methionine sulfoxide reductase MsrB
PMGPECHB_03636	cysH	putative phosphoadenosine phosphosulfate reductase
PMGPECHB_03704	resA_3	Thiol-disulfide oxidoreductase ResA
ACIFHFEP_00148	czcA_1	Cobalt-zinc-cadmium resistance protein CzcA
ACIFHFEP_00248	cyaY	Iron-sulfur cluster assembly protein CyaY
ACIFHFEP_00266	msrB_1	Peptide methionine sulfoxide reductase MsrB
ACIFHFEP_00355	apbC	Iron-sulfur cluster carrier protein
ACIFHFEP_00364	frdB	Fumarate reductase iron-sulfur subunit
ACIFHFEP_00378	msrB_2	Peptide methionine sulfoxide reductase MsrB
ACIFHFEP_00464	resA_1	Thiol-disulfide oxidoreductase ResA
ACIFHFEP_00611	fadF	putative iron-sulfur-binding oxidoreductase FadF
ACIFHFEP_00629	ACIFHFEP_00629	putative zinc protease
ACIFHFEP_00630	ACIFHFEP_00630	putative zinc protease
ACIFHFEP_00757	ACIFHFEP_00757	Sulfurtransferase
ACIFHFEP_00830	copA_1	Copper-exporting P-type ATPase
ACIFHFEP_00843	ACIFHFEP_00843	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
ACIFHFEP_00949	resA_2	Thiol-disulfide oxidoreductase ResA
ACIFHFEP_01092	glpE	Thiosulfate sulfurtransferase GlpE
ACIFHFEP_01309	ACIFHFEP_01309	putative periplasmic iron-binding protein
ACIFHFEP_01387	msrA	Peptide methionine sulfoxide reductase MsrA
ACIFHFEP_01473	copA_2	putative copper-importing P-type ATPase A
ACIFHFEP_01487	ftsH_1	ATP-dependent zinc metalloprotease FtsH
ACIFHFEP_01562	resA_3	Thiol-disulfide oxidoreductase ResA
ACIFHFEP_01682	czcD_1	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
ACIFHFEP_01684	czcA_2	Cobalt-zinc-cadmium resistance protein CzcA
ACIFHFEP_01689	bdbC	Disulfide bond formation protein C
ACIFHFEP_01700	czcA_3	Cobalt-zinc-cadmium resistance protein CzcA
ACIFHFEP_01748	cysC	Adenylyl-sulfate kinase
ACIFHFEP_01755	cysD	Sulfate adenylyltransferase subunit 2
ACIFHFEP_01818	czcD_2	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
ACIFHFEP_01967	ACIFHFEP_01967	putative zinc protease
ACIFHFEP_02100	dsbD_1	Thiol:disulfide interchange protein DsbD
ACIFHFEP_02101	resA_4	Thiol-disulfide oxidoreductase ResA
ACIFHFEP_02158	resA_5	Thiol-disulfide oxidoreductase ResA
ACIFHFEP_02196	ACIFHFEP_02196	Iron-sulfur cluster carrier protein
ACIFHFEP_02325	cysZ	Sulfate transporter CysZ
ACIFHFEP_02337	ACIFHFEP_02337	putative zinc protease
ACIFHFEP_02717	iscS	Cysteine desulfurase IscS
ACIFHFEP_02718	iscU	Iron-sulfur cluster assembly scaffold protein IscU
ACIFHFEP_02719	erpA	Iron-sulfur cluster insertion protein ErpA
ACIFHFEP_02786	petC	Cytochrome b6-f complex iron-sulfur subunit
ACIFHFEP_03030	dsbD_2	Thiol:disulfide interchange protein DsbD
ACIFHFEP_03069	nifS	Cysteine desulfurase NifS
ACIFHFEP_03078	ftsH_2	ATP-dependent zinc metalloprotease FtsH
ACIFHFEP_03155	czcA_4	Cobalt-zinc-cadmium resistance protein CzcA
OBJPMKCL_00021	msrP_1	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
OBJPMKCL_00022	msrQ	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
OBJPMKCL_00065	sufS	Cysteine desulfurase
OBJPMKCL_00110	resA_1	Thiol-disulfide oxidoreductase ResA
OBJPMKCL_00188	yfcG_1	Disulfide-bond oxidoreductase YfcG
OBJPMKCL_00217	actP	Copper-transporting P-type ATPase
OBJPMKCL_00218	copA_1	Copper-exporting P-type ATPase
OBJPMKCL_00226	dsbE	Thiol:disulfide interchange protein DsbE
OBJPMKCL_00250	metZ	O-succinylhomoserine sulfhydrylase
OBJPMKCL_00303	petA	Ubiquinol-cytochrome c reductase iron-sulfur subunit
OBJPMKCL_00454	moaD	Molybdopterin synthase sulfur carrier subunit
OBJPMKCL_00455	sat	Sulfate adenylyltransferase
OBJPMKCL_00456	aprB_1	Adenylylsulfate reductase subunit beta
OBJPMKCL_00457	aprA_1	Adenylylsulfate reductase subunit alpha
OBJPMKCL_00518	fieF	Ferrous-iron efflux pump FieF
OBJPMKCL_00519	tusA_1	Sulfur carrier protein TusA
OBJPMKCL_00520	thiI	tRNA sulfurtransferase
OBJPMKCL_00596	apbC	Iron-sulfur cluster carrier protein
OBJPMKCL_00599	sseB	Putative thiosulfate sulfurtransferase SseB
OBJPMKCL_00775	sdhB	Succinate dehydrogenase iron-sulfur subunit
OBJPMKCL_00795	erpA_1	Iron-sulfur cluster insertion protein ErpA
OBJPMKCL_00815	copA_2	Copper-exporting P-type ATPase
OBJPMKCL_00838	dsbA	Thiol:disulfide interchange protein DsbA
OBJPMKCL_00967	OBJPMKCL_00967	putative zinc protease
OBJPMKCL_00995	cyaY	Iron-sulfur cluster assembly protein CyaY
OBJPMKCL_01075	czcA	Cobalt-zinc-cadmium resistance protein CzcA
OBJPMKCL_01094	egtC	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
OBJPMKCL_01120	aprB_2	Adenylylsulfate reductase subunit beta
OBJPMKCL_01121	aprA_2	Adenylylsulfate reductase subunit alpha
OBJPMKCL_01125	msrA	Peptide methionine sulfoxide reductase MsrA
OBJPMKCL_01130	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
OBJPMKCL_01132	OBJPMKCL_01132	putative zinc protease
OBJPMKCL_01161	iscS	Cysteine desulfurase IscS
OBJPMKCL_01162	iscU	Iron-sulfur cluster assembly scaffold protein IscU
OBJPMKCL_01163	iscA	Iron-binding protein IscA
OBJPMKCL_01201	paoA	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
OBJPMKCL_01284	OBJPMKCL_01284	Sulfurtransferase
OBJPMKCL_01319	resA_2	Thiol-disulfide oxidoreductase ResA
OBJPMKCL_01320	dsbD	Thiol:disulfide interchange protein DsbD
OBJPMKCL_01443	copB	Copper resistance protein B
OBJPMKCL_01444	copA_3	Copper resistance protein A
OBJPMKCL_01495	cysO	Sulfur carrier protein CysO
OBJPMKCL_01529	soxA	L-cysteine S-thiosulfotransferase subunit SoxA
OBJPMKCL_01542	ttuD	Sulfur carrier protein TtuD
OBJPMKCL_01561	yfcG_2	Disulfide-bond oxidoreductase YfcG
OBJPMKCL_01651	tusA_2	Sulfur carrier protein TusA
OBJPMKCL_01653	OBJPMKCL_01653	Sulfurtransferase
OBJPMKCL_01665	efeU	Ferrous iron permease EfeU
OBJPMKCL_01770	ftsH	ATP-dependent zinc metalloprotease FtsH
OBJPMKCL_01822	msrP_3	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
OBJPMKCL_01844	ttcA	tRNA-cytidine(32) 2-sulfurtransferase
OBJPMKCL_01971	erpA_2	Iron-sulfur cluster insertion protein ErpA
OBJPMKCL_01988	dsrE2	Sulfur carrier protein DsrE2
OBJPMKCL_01989	tusA_3	Sulfur carrier protein TusA
OBJPMKCL_01990	OBJPMKCL_01990	Sulfurtransferase
OBJPMKCL_02165	mmcO	Multicopper oxidase MmcO
OBJPMKCL_02198	resA_3	Thiol-disulfide oxidoreductase ResA
OBJPMKCL_02219	resA_4	Thiol-disulfide oxidoreductase ResA
HIGLKOAI_00033	msrB	Peptide methionine sulfoxide reductase MsrB
HIGLKOAI_00165	resA_1	Thiol-disulfide oxidoreductase ResA
HIGLKOAI_00178	apbC	Iron-sulfur cluster carrier protein
HIGLKOAI_00204	cysA	Sulfate/thiosulfate import ATP-binding protein CysA
HIGLKOAI_00357	HIGLKOAI_00357	Sulfofructose kinase
HIGLKOAI_00375	egtC	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
HIGLKOAI_00401	glpE_1	Thiosulfate sulfurtransferase GlpE
HIGLKOAI_00402	ttcA	tRNA-cytidine(32) 2-sulfurtransferase
HIGLKOAI_00470	glpE_2	Thiosulfate sulfurtransferase GlpE
HIGLKOAI_00496	fieF	Ferrous-iron efflux pump FieF
HIGLKOAI_00497	tusA_1	Sulfur carrier protein TusA
HIGLKOAI_00516	tusA_2	Sulfur carrier protein TusA
HIGLKOAI_00537	dsbE	Thiol:disulfide interchange protein DsbE
HIGLKOAI_00550	dsbA	Thiol:disulfide interchange protein DsbA
HIGLKOAI_00555	tusE_1	Sulfurtransferase TusE
HIGLKOAI_00615	sseB	Putative thiosulfate sulfurtransferase SseB
HIGLKOAI_00659	zntB	Zinc transport protein ZntB
HIGLKOAI_00733	cysZ	Sulfate transporter CysZ
HIGLKOAI_00746	csh	Carbon disulfide hydrolase
HIGLKOAI_00751	sqr	Sulfide-quinone reductase
HIGLKOAI_00832	copA_1	Copper resistance protein A
HIGLKOAI_00842	dsbD	Thiol:disulfide interchange protein DsbD
HIGLKOAI_00875	moeZ	putative adenylyltransferase/sulfurtransferase MoeZ
HIGLKOAI_00904	tusE_2	Sulfurtransferase TusE
HIGLKOAI_00971	HIGLKOAI_00971	putative sulfate transporter
HIGLKOAI_01003	erpA_1	Iron-sulfur cluster insertion protein ErpA
HIGLKOAI_01010	erpA_2	Iron-sulfur cluster insertion protein ErpA
HIGLKOAI_01022	soxA	L-cysteine S-thiosulfotransferase subunit SoxA
HIGLKOAI_01070	zupT	Zinc transporter ZupT
HIGLKOAI_01239	dsbB	Disulfide bond formation protein B
HIGLKOAI_01366	iscS	Cysteine desulfurase IscS
HIGLKOAI_01367	iscA	Iron-binding protein IscA
HIGLKOAI_01398	aprB_1	Adenylylsulfate reductase subunit beta
HIGLKOAI_01399	aprA_1	Adenylylsulfate reductase subunit alpha
HIGLKOAI_01416	actP	Copper-transporting P-type ATPase
HIGLKOAI_01417	copA_2	Copper-exporting P-type ATPase
HIGLKOAI_01438	czcD	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
HIGLKOAI_01449	dsbG	Thiol:disulfide interchange protein DsbG
HIGLKOAI_01450	resA_2	Thiol-disulfide oxidoreductase ResA
HIGLKOAI_01458	efeU	Ferrous iron permease EfeU
HIGLKOAI_01481	soeC	Sulfite dehydrogenase subunit C
HIGLKOAI_01482	soeB	Sulfite dehydrogenase subunit B
HIGLKOAI_01483	soeA	Sulfite dehydrogenase subunit A
HIGLKOAI_01547	petA	Ubiquinol-cytochrome c reductase iron-sulfur subunit
HIGLKOAI_01614	erpA_3	Iron-sulfur cluster insertion protein ErpA
HIGLKOAI_01622	tusE_3	Sulfurtransferase TusE
HIGLKOAI_01624	dsrF	Intracellular sulfur oxidation protein DsrF
HIGLKOAI_01625	dsrE	Putative sulfurtransferase DsrE
HIGLKOAI_01626	dsvB_1	Sulfite reductase%2C dissimilatory-type subunit beta
HIGLKOAI_01627	dsvA_1	Sulfite reductase%2C dissimilatory-type subunit alpha
HIGLKOAI_01631	tusE_4	Sulfurtransferase TusE
HIGLKOAI_01654	resA_3	Thiol-disulfide oxidoreductase ResA
HIGLKOAI_01730	sat	Sulfate adenylyltransferase
HIGLKOAI_01731	aprB_2	Adenylylsulfate reductase subunit beta
HIGLKOAI_01732	aprA_2	Adenylylsulfate reductase subunit alpha
HIGLKOAI_01805	moaD	Molybdopterin synthase sulfur carrier subunit
HIGLKOAI_01827	tusA_3	Sulfur carrier protein TusA
HIGLKOAI_01968	HIGLKOAI_01968	putative zinc protease
HIGLKOAI_01970	HIGLKOAI_01970	putative zinc protease
HIGLKOAI_02076	sdhB	Succinate dehydrogenase iron-sulfur subunit
HIGLKOAI_02103	HIGLKOAI_02103	Zinc-type alcohol dehydrogenase-like protein
HIGLKOAI_02172	iro	Iron oxidase
HIGLKOAI_02200	ftsH	ATP-dependent zinc metalloprotease FtsH
HIGLKOAI_02289	czcA_1	Cobalt-zinc-cadmium resistance protein CzcA
HIGLKOAI_02301	msrP	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
HIGLKOAI_02310	msrA_1	Peptide methionine sulfoxide reductase MsrA
HIGLKOAI_02350	HIGLKOAI_02350	Glycolipid sulfotransferase
HIGLKOAI_02446	sufS_1	Cysteine desulfurase
HIGLKOAI_02447	sufU	Zinc-dependent sulfurtransferase SufU
HIGLKOAI_02453	magA	Iron transporter MagA
HIGLKOAI_02480	copA_3	Copper-exporting P-type ATPase
HIGLKOAI_02482	copA_4	Copper-exporting P-type ATPase
HIGLKOAI_02532	fetB	putative iron export permease protein FetB
HIGLKOAI_02811	rhdA	Thiosulfate sulfurtransferase
HIGLKOAI_02883	dsvA_2	Sulfite reductase%2C dissimilatory-type subunit alpha
HIGLKOAI_02884	dsvB_2	Sulfite reductase%2C dissimilatory-type subunit beta
HIGLKOAI_02906	czcA_2	Cobalt-zinc-cadmium resistance protein CzcA
HIGLKOAI_02966	pksB	putative polyketide biosynthesis zinc-dependent hydrolase PksB
HIGLKOAI_02991	HIGLKOAI_02991	putative zinc protease
HIGLKOAI_02995	ssuC	Putative aliphatic sulfonates transport permease protein SsuC
HIGLKOAI_03029	metZ	O-succinylhomoserine sulfhydrylase
HIGLKOAI_03072	ytfE	Iron-sulfur cluster repair protein YtfE
HIGLKOAI_03074	nosL	Copper-binding lipoprotein NosL
HIGLKOAI_03127	sufS_2	Cysteine desulfurase SufS
HIGLKOAI_03183	glpE_3	Thiosulfate sulfurtransferase GlpE
HIGLKOAI_03269	msrA_2	Peptide methionine sulfoxide reductase MsrA
NKFECCNG_00039	sdhB	Succinate dehydrogenase iron-sulfur subunit
NKFECCNG_00093	csd	putative cysteine desulfurase
NKFECCNG_00112	safD	Sulfoacetaldehyde dehydrogenase
NKFECCNG_00158	resA_1	Thiol-disulfide oxidoreductase ResA
NKFECCNG_00198	cycY	Thiol:disulfide interchange protein CycY
NKFECCNG_00223	NKFECCNG_00223	Iron-sulfur cluster carrier protein
NKFECCNG_00281	efeU	Ferrous iron permease EfeU
NKFECCNG_00303	czcA_1	Cobalt-zinc-cadmium resistance protein CzcA
NKFECCNG_00311	actP	Copper-transporting P-type ATPase
NKFECCNG_00324	copB	Copper resistance protein B
NKFECCNG_00325	copA	Copper resistance protein A
NKFECCNG_00494	resA_2	Thiol-disulfide oxidoreductase ResA
NKFECCNG_00539	NKFECCNG_00539	Iron-sulfur cluster carrier protein
NKFECCNG_00545	resA_3	Thiol-disulfide oxidoreductase ResA
NKFECCNG_00547	tsdA	Thiosulfate dehydrogenase
NKFECCNG_00642	ttcA	tRNA-cytidine(32) 2-sulfurtransferase
NKFECCNG_00711	petA_1	Ubiquinol-cytochrome c reductase iron-sulfur subunit
NKFECCNG_00791	msrB	Peptide methionine sulfoxide reductase MsrB
NKFECCNG_00866	dsbA	Thiol:disulfide interchange protein DsbA
NKFECCNG_00870	msrC	Free methionine-R-sulfoxide reductase
NKFECCNG_00911	sseB	Putative thiosulfate sulfurtransferase SseB
NKFECCNG_01054	nifS	Cysteine desulfurase NifS
NKFECCNG_01057	NKFECCNG_01057	Sulfide-quinone reductase
NKFECCNG_01138	dsrE2	Sulfur carrier protein DsrE2
NKFECCNG_01139	tusA	Sulfur carrier protein TusA
NKFECCNG_01164	czcA_2	Cobalt-zinc-cadmium resistance protein CzcA
NKFECCNG_01238	thiS	Sulfur carrier protein ThiS
NKFECCNG_01468	ftsH	ATP-dependent zinc metalloprotease FtsH
NKFECCNG_01608	zitB	Zinc transporter ZitB
NKFECCNG_01609	zur	Zinc uptake regulation protein
NKFECCNG_01625	petA_2	Ubiquinol-cytochrome c reductase iron-sulfur subunit
NKFECCNG_01630	czcA_3	Cobalt-zinc-cadmium resistance protein CzcA
NKFECCNG_01726	metZ	O-succinylhomoserine sulfhydrylase
NKFECCNG_01732	resA_4	Thiol-disulfide oxidoreductase ResA
NKFECCNG_01910	msrA	Peptide methionine sulfoxide reductase MsrA
NKFECCNG_01965	dsbB	Disulfide bond formation protein B
NKFECCNG_01974	sufS	Cysteine desulfurase SufS
NKFECCNG_01975	iscU	Iron-sulfur cluster assembly scaffold protein IscU
NKFECCNG_02081	sufE	Cysteine desulfuration protein SufE
NKFECCNG_02134	dsbD	Thiol:disulfide interchange protein DsbD
NKFECCNG_02135	resA_5	Thiol-disulfide oxidoreductase ResA
NKFECCNG_02144	erpA	Iron-sulfur cluster insertion protein ErpA
NKFECCNG_02266	cysD	Sulfate adenylyltransferase subunit 2
NKFECCNG_02336	czcA_4	Cobalt-zinc-cadmium resistance protein CzcA
NKFECCNG_02429	czcA_5	Cobalt-zinc-cadmium resistance protein CzcA
FKMEJCCP_00042	FKMEJCCP_00042	O-acetyl-L-homoserine sulfhydrylase
FKMEJCCP_00196	paoA_1	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
FKMEJCCP_00218	chlL	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
FKMEJCCP_00288	dsbC	putative thiol:disulfide interchange protein DsbC
FKMEJCCP_00297	ftsH_1	ATP-dependent zinc metalloprotease FtsH
FKMEJCCP_00448	msrP_1	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
FKMEJCCP_00451	czcA_1	Cobalt-zinc-cadmium resistance protein CzcA
FKMEJCCP_00555	FKMEJCCP_00555	Iron-sulfur cluster carrier protein
FKMEJCCP_00626	dsbE	Thiol:disulfide interchange protein DsbE
FKMEJCCP_00716	metZ_1	O-succinylhomoserine sulfhydrylase
FKMEJCCP_00718	cysH	putative phosphoadenosine phosphosulfate reductase
FKMEJCCP_00763	apbC	Iron-sulfur cluster carrier protein
FKMEJCCP_00875	betC	Choline-sulfatase
FKMEJCCP_00918	tsdA	Thiosulfate dehydrogenase
FKMEJCCP_00930	resA_1	Thiol-disulfide oxidoreductase ResA
FKMEJCCP_00931	cycY	Thiol:disulfide interchange protein CycY
FKMEJCCP_00934	mmcO	Multicopper oxidase MmcO
FKMEJCCP_00944	moeZ	putative adenylyltransferase/sulfurtransferase MoeZ
FKMEJCCP_00951	yihU	3-sulfolactaldehyde reductase
FKMEJCCP_01001	FKMEJCCP_01001	putative zinc protease
FKMEJCCP_01050	msrQ	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
FKMEJCCP_01059	iscS_1	IscS-like cysteine desulfurase
FKMEJCCP_01060	iscS_2	Cysteine desulfurase IscS
FKMEJCCP_01061	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit
FKMEJCCP_01076	msrP_2	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
FKMEJCCP_01079	ssuB	Aliphatic sulfonates import ATP-binding protein SsuB
FKMEJCCP_01080	ssuC_1	Putative aliphatic sulfonates transport permease protein SsuC
FKMEJCCP_01156	znuC	Zinc import ATP-binding protein ZnuC
FKMEJCCP_01158	znuB	High-affinity zinc uptake system membrane protein ZnuB
FKMEJCCP_01159	zur	Zinc uptake regulation protein
FKMEJCCP_01249	cysK1	O-acetylserine sulfhydrylase
FKMEJCCP_01275	FKMEJCCP_01275	O-acetyl-L-homoserine sulfhydrylase
FKMEJCCP_01320	asrB	Anaerobic sulfite reductase subunit B
FKMEJCCP_01373	dddP	Dimethlysulfonioproprionate lyase DddP
FKMEJCCP_01451	acsE	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
FKMEJCCP_01470	cysA	Sulfate/thiosulfate import ATP-binding protein CysA
FKMEJCCP_01560	FKMEJCCP_01560	putative zinc-binding alcohol dehydrogenase
FKMEJCCP_01563	FKMEJCCP_01563	putative sulfate transporter
FKMEJCCP_01754	sfnG	FMNH(2)-dependent dimethylsulfone monooxygenase
FKMEJCCP_01762	czcD_1	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
FKMEJCCP_01902	msrB	Peptide methionine sulfoxide reductase MsrB
FKMEJCCP_01953	moaD	Molybdopterin synthase sulfur carrier subunit
FKMEJCCP_01962	dsbB	Disulfide bond formation protein B
FKMEJCCP_02006	metZ_2	O-succinylhomoserine sulfhydrylase
FKMEJCCP_02065	tusA	Sulfur carrier protein TusA
FKMEJCCP_02108	yihV	Sulfofructose kinase
FKMEJCCP_02214	copA_1	putative copper-importing P-type ATPase A
FKMEJCCP_02217	dsbD_1	Thiol:disulfide interchange protein DsbD
FKMEJCCP_02235	tsaM1	Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
FKMEJCCP_02299	FKMEJCCP_02299	6-deoxy-6-sulfogluconolactonase
FKMEJCCP_02509	FKMEJCCP_02509	Sulfide-quinone reductase
FKMEJCCP_02511	glpE	Thiosulfate sulfurtransferase GlpE
FKMEJCCP_02554	FKMEJCCP_02554	6-deoxy-6-sulfogluconolactonase
FKMEJCCP_02603	nosL	Copper-binding lipoprotein NosL
FKMEJCCP_02627	fieF	Ferrous-iron efflux pump FieF
FKMEJCCP_02629	FKMEJCCP_02629	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
FKMEJCCP_02658	fetA	putative iron export ATP-binding protein FetA
FKMEJCCP_02659	fetB	putative iron export permease protein FetB
FKMEJCCP_02676	czcA_2	Cobalt-zinc-cadmium resistance protein CzcA
FKMEJCCP_02787	ssuA	Putative aliphatic sulfonates-binding protein
FKMEJCCP_02914	FKMEJCCP_02914	3-sulfolactaldehyde reductase
FKMEJCCP_03002	copA_2	Copper-exporting P-type ATPase
FKMEJCCP_03007	FKMEJCCP_03007	Zinc-type alcohol dehydrogenase-like protein
FKMEJCCP_03088	msrA2	Peptide methionine sulfoxide reductase MsrA 2
FKMEJCCP_03132	yfcG_1	Disulfide-bond oxidoreductase YfcG
FKMEJCCP_03235	FKMEJCCP_03235	O-acetyl-L-homoserine sulfhydrylase
FKMEJCCP_03243	FKMEJCCP_03243	6-deoxy-6-sulfo-D-gluconate dehydratase
FKMEJCCP_03253	sseA	3-mercaptopyruvate sulfurtransferase
FKMEJCCP_03271	sir	Sulfite reductase [ferredoxin]
FKMEJCCP_03280	petA	Ubiquinol-cytochrome c reductase iron-sulfur subunit
FKMEJCCP_03360	FKMEJCCP_03360	Dissimilatory sulfite reductase
FKMEJCCP_03411	iscA	Iron-binding protein IscA
FKMEJCCP_03413	sufU	Zinc-dependent sulfurtransferase SufU
FKMEJCCP_03414	sufS	Cysteine desulfurase
FKMEJCCP_03492	dsbD_2	Thiol:disulfide interchange protein DsbD
FKMEJCCP_03617	fdhD	Sulfur carrier protein FdhD
FKMEJCCP_03667	tsaC1_1	4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
FKMEJCCP_03689	comC	(2R)-3-sulfolactate dehydrogenase (NADP(+))
FKMEJCCP_03717	cysD	Sulfate adenylyltransferase subunit 2
FKMEJCCP_03726	dmsA	Dimethyl sulfoxide/trimethylamine N-oxide reductase
FKMEJCCP_03738	czcD_2	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
FKMEJCCP_03796	ssuC_2	Putative aliphatic sulfonates transport permease protein SsuC
FKMEJCCP_03797	ssuC_3	Putative aliphatic sulfonates transport permease protein SsuC
FKMEJCCP_03832	FKMEJCCP_03832	Sulfoquinovose 1-dehydrogenase
FKMEJCCP_03850	resA_2	Thiol-disulfide oxidoreductase ResA
FKMEJCCP_03869	czcA_3	Cobalt-zinc-cadmium resistance protein CzcA
FKMEJCCP_03882	yihT	Sulfofructosephosphate aldolase
FKMEJCCP_03933	ftsH4	ATP-dependent zinc metalloprotease FtsH 4
FKMEJCCP_04139	tsaC1_2	4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
FKMEJCCP_04145	sauT	putative sulfoacetate--CoA ligase
FKMEJCCP_04166	FKMEJCCP_04166	Dissimilatory sulfite reductase
