contig	bin
NODE_48379_length_1422_cov_1.864667	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48447_length_1420_cov_3.506960	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48457_length_1420_cov_2.864469	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48470_length_1420_cov_2.125275	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48520_length_1418_cov_3.238445	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48548_length_1417_cov_3.550661	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48555_length_1417_cov_3.117474	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48579_length_1416_cov_3.880235	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48580_length_1416_cov_3.769287	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48599_length_1416_cov_2.233652	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48611_length_1415_cov_3.862500	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48619_length_1415_cov_3.187500	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48653_length_1414_cov_4.233996	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48664_length_1414_cov_3.071376	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48667_length_1414_cov_2.748344	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48668_length_1414_cov_2.671082	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48672_length_1414_cov_2.444444	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48677_length_1414_cov_2.089772	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48708_length_1413_cov_3.101620	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48710_length_1413_cov_3.005155	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48711_length_1413_cov_2.944035	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48714_length_1413_cov_2.784978	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48741_length_1412_cov_3.496684	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48751_length_1412_cov_2.938836	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48758_length_1412_cov_2.712601	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48789_length_1411_cov_2.908555	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48818_length_1410_cov_3.365314	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48877_length_1409_cov_2.223781	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48898_length_1408_cov_3.803400	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48937_length_1407_cov_4.480030	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48949_length_1407_cov_3.454142	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48952_length_1407_cov_3.242604	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48957_length_1407_cov_3.107988	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48968_length_1407_cov_2.329882	SPAdes-MaxBin2Refined-S15.065_sub
NODE_48988_length_1406_cov_3.843819	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49046_length_1405_cov_2.407407	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49049_length_1405_cov_2.196296	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49066_length_1404_cov_3.753892	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49080_length_1404_cov_2.607858	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49084_length_1404_cov_2.109711	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49098_length_1403_cov_4.030415	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49104_length_1403_cov_3.143175	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49110_length_1403_cov_2.643917	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49140_length_1402_cov_2.968820	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49142_length_1402_cov_2.933927	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49189_length_1401_cov_2.833581	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49196_length_1401_cov_2.266716	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49220_length_1400_cov_2.956877	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49246_length_1399_cov_3.866071	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49260_length_1399_cov_2.709077	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49264_length_1399_cov_2.294643	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49265_length_1399_cov_2.285714	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49300_length_1398_cov_2.912882	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49304_length_1398_cov_2.481013	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49332_length_1397_cov_3.003726	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49340_length_1397_cov_2.447839	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49373_length_1396_cov_3.040268	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49400_length_1395_cov_4.077612	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49513_length_1393_cov_2.872945	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49547_length_1392_cov_3.584892	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49552_length_1392_cov_3.286462	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49566_length_1392_cov_2.566941	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49585_length_1391_cov_4.183383	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49589_length_1391_cov_4.024701	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49603_length_1391_cov_2.894461	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49659_length_1390_cov_2.620974	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49684_length_1389_cov_3.428036	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49699_length_1389_cov_2.500000	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49700_length_1389_cov_2.481259	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49728_length_1388_cov_3.438110	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49734_length_1388_cov_3.202551	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49735_length_1388_cov_3.190548	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49744_length_1388_cov_2.907727	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49794_length_1387_cov_2.476727	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49800_length_1387_cov_2.260511	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49825_length_1386_cov_3.708490	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49834_length_1386_cov_3.038317	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49839_length_1386_cov_2.752817	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49871_length_1385_cov_2.906015	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49881_length_1385_cov_2.592481	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49882_length_1385_cov_2.471429	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49884_length_1385_cov_2.355639	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49906_length_1384_cov_2.671181	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49909_length_1384_cov_2.534989	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49926_length_1383_cov_3.667922	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49931_length_1383_cov_3.128012	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49932_length_1383_cov_3.103163	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49937_length_1383_cov_2.769578	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49961_length_1382_cov_3.843255	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49964_length_1382_cov_3.654861	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49973_length_1382_cov_2.933685	SPAdes-MaxBin2Refined-S15.065_sub
NODE_49988_length_1382_cov_1.960060	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50011_length_1381_cov_3.441931	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50030_length_1381_cov_2.592760	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50070_length_1380_cov_2.292075	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50101_length_1379_cov_2.506798	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50121_length_1378_cov_3.458050	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50131_length_1378_cov_2.833711	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50139_length_1378_cov_2.235828	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50157_length_1377_cov_4.823752	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50204_length_1376_cov_4.243755	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50212_length_1376_cov_3.264951	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50277_length_1374_cov_4.130402	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50278_length_1374_cov_3.742987	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50283_length_1374_cov_3.326005	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50315_length_1373_cov_3.766313	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50331_length_1373_cov_2.890744	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50338_length_1373_cov_2.607739	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50355_length_1372_cov_5.202733	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50362_length_1372_cov_4.309036	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50374_length_1372_cov_3.246014	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50376_length_1372_cov_3.130600	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50386_length_1372_cov_2.284738	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50403_length_1371_cov_3.417173	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50416_length_1371_cov_2.860942	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50418_length_1371_cov_2.815350	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50442_length_1370_cov_4.523194	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50454_length_1370_cov_3.304943	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50471_length_1370_cov_1.928517	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50493_length_1369_cov_2.946728	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50498_length_1369_cov_2.684932	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50523_length_1368_cov_3.899467	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50524_length_1368_cov_3.811120	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50527_length_1368_cov_3.541508	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50553_length_1367_cov_4.219512	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50573_length_1367_cov_2.419207	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50628_length_1365_cov_3.527481	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50638_length_1365_cov_2.672519	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50648_length_1365_cov_2.089313	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50663_length_1364_cov_4.180290	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50716_length_1363_cov_3.509939	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50718_length_1363_cov_3.438073	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50719_length_1363_cov_3.438073	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50722_length_1363_cov_3.198012	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50765_length_1362_cov_3.317521	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50767_length_1362_cov_3.229533	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50771_length_1362_cov_3.000765	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50827_length_1361_cov_2.129403	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50843_length_1360_cov_3.979310	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50852_length_1360_cov_3.048276	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50860_length_1360_cov_2.637548	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50862_length_1360_cov_2.446743	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50889_length_1359_cov_3.210123	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50915_length_1358_cov_4.164236	SPAdes-MaxBin2Refined-S15.065_sub
NODE_50980_length_1357_cov_2.748080	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51011_length_1356_cov_3.926211	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51067_length_1355_cov_2.692308	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51071_length_1355_cov_2.553077	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51093_length_1354_cov_4.450346	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51149_length_1353_cov_3.781972	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51151_length_1353_cov_3.616333	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51189_length_1352_cov_4.723207	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51201_length_1352_cov_3.188897	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51203_length_1352_cov_3.146492	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51216_length_1352_cov_2.227448	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51234_length_1351_cov_3.827160	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51235_length_1351_cov_3.381944	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51239_length_1351_cov_3.297840	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51243_length_1351_cov_2.814815	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51247_length_1351_cov_2.694444	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51257_length_1351_cov_2.279321	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51279_length_1350_cov_3.388417	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51298_length_1350_cov_2.555212	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51333_length_1349_cov_3.173107	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51334_length_1349_cov_3.156878	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51345_length_1349_cov_2.690108	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51361_length_1348_cov_3.840681	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51396_length_1347_cov_4.452012	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51400_length_1347_cov_3.890867	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51403_length_1347_cov_3.703560	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51414_length_1347_cov_3.020124	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51439_length_1346_cov_3.831913	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51503_length_1345_cov_2.151163	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51544_length_1344_cov_2.790535	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51548_length_1344_cov_2.006206	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51549_length_1344_cov_1.726920	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51589_length_1343_cov_2.722050	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51610_length_1342_cov_5.188034	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51614_length_1342_cov_3.981352	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51623_length_1342_cov_3.174825	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51646_length_1341_cov_3.958787	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51659_length_1341_cov_2.766719	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51663_length_1341_cov_2.475117	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51667_length_1341_cov_2.339036	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51676_length_1341_cov_1.944012	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51712_length_1340_cov_2.171206	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51801_length_1338_cov_2.180047	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51849_length_1337_cov_2.384555	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51862_length_1336_cov_4.554254	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51870_length_1336_cov_3.565183	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51875_length_1336_cov_3.330991	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51883_length_1336_cov_3.132709	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51893_length_1336_cov_2.344262	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51898_length_1336_cov_2.037471	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51927_length_1335_cov_3.107031	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51951_length_1334_cov_4.225958	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51959_length_1334_cov_3.522283	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51976_length_1334_cov_2.562158	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51977_length_1334_cov_2.552776	SPAdes-MaxBin2Refined-S15.065_sub
NODE_51981_length_1334_cov_2.365129	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52019_length_1333_cov_2.680751	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52057_length_1332_cov_2.930305	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52058_length_1332_cov_2.927956	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52063_length_1332_cov_2.584965	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52069_length_1332_cov_1.903681	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52089_length_1331_cov_3.413009	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52090_length_1331_cov_3.404389	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52098_length_1331_cov_2.789969	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52112_length_1331_cov_2.208464	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52126_length_1330_cov_3.512157	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52131_length_1330_cov_3.041569	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52134_length_1330_cov_2.954510	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52137_length_1330_cov_2.716078	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52140_length_1330_cov_2.382745	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52150_length_1329_cov_4.319466	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52153_length_1329_cov_3.897174	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52189_length_1328_cov_4.504321	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52194_length_1328_cov_4.004713	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52199_length_1328_cov_3.463472	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52206_length_1328_cov_3.139042	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52217_length_1328_cov_2.349568	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52258_length_1327_cov_2.836478	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52265_length_1327_cov_2.046384	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52305_length_1326_cov_3.298977	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52307_length_1326_cov_3.239969	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52309_length_1326_cov_3.133753	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52331_length_1325_cov_4.525197	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52337_length_1325_cov_3.556693	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52352_length_1325_cov_2.592126	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52389_length_1324_cov_3.468873	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52397_length_1324_cov_2.886525	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52399_length_1324_cov_2.723404	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52505_length_1321_cov_5.123223	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52527_length_1321_cov_2.935229	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52528_length_1321_cov_2.890995	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52534_length_1321_cov_2.434439	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52577_length_1320_cov_2.362055	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52578_length_1320_cov_2.328063	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52626_length_1319_cov_2.505538	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52633_length_1319_cov_2.048259	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52653_length_1318_cov_3.634996	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52656_length_1318_cov_3.424386	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52659_length_1318_cov_3.190024	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52663_length_1318_cov_3.114806	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52702_length_1317_cov_3.103803	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52717_length_1317_cov_2.395404	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52720_length_1317_cov_2.238510	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52735_length_1316_cov_3.807296	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52800_length_1315_cov_3.040476	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52802_length_1315_cov_2.915873	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52804_length_1315_cov_2.846825	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52837_length_1314_cov_3.640191	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52848_length_1314_cov_2.922955	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52856_length_1314_cov_2.160445	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52881_length_1313_cov_3.503180	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52882_length_1313_cov_3.373609	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52905_length_1313_cov_2.372019	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52909_length_1313_cov_2.231320	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52922_length_1312_cov_5.428003	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52925_length_1312_cov_4.943516	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52937_length_1312_cov_3.702466	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52961_length_1312_cov_2.422434	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52985_length_1311_cov_3.948248	SPAdes-MaxBin2Refined-S15.065_sub
NODE_52995_length_1311_cov_3.061306	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53028_length_1310_cov_4.076494	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53034_length_1310_cov_3.478088	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53056_length_1310_cov_2.086056	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53071_length_1309_cov_4.252791	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53073_length_1309_cov_4.114833	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53078_length_1309_cov_3.480861	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53093_length_1309_cov_2.874003	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53096_length_1309_cov_2.806220	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53137_length_1308_cov_3.132482	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53148_length_1308_cov_2.653631	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53156_length_1308_cov_2.447725	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53162_length_1308_cov_2.093376	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53212_length_1307_cov_2.156550	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53230_length_1306_cov_3.546763	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53247_length_1306_cov_2.604317	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53269_length_1305_cov_3.927200	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53330_length_1304_cov_2.777422	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53333_length_1304_cov_2.631705	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53365_length_1303_cov_3.860577	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53366_length_1303_cov_3.684295	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53372_length_1303_cov_3.310897	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53387_length_1303_cov_2.432692	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53404_length_1302_cov_4.554130	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53413_length_1302_cov_3.789094	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53427_length_1302_cov_2.947875	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53468_length_1301_cov_3.583467	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53470_length_1301_cov_3.548957	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53485_length_1301_cov_2.753612	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53495_length_1301_cov_2.067416	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53498_length_1301_cov_1.918941	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53499_length_1301_cov_1.719101	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53520_length_1300_cov_3.677912	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53525_length_1300_cov_3.316466	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53547_length_1299_cov_5.029743	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53604_length_1298_cov_3.804505	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53612_length_1298_cov_3.320193	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53673_length_1297_cov_3.305153	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53686_length_1297_cov_2.404187	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53715_length_1296_cov_2.918614	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53725_length_1296_cov_2.294923	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53764_length_1295_cov_2.645161	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53791_length_1294_cov_3.194512	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53827_length_1293_cov_3.460420	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53849_length_1293_cov_2.418417	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53878_length_1292_cov_3.887631	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53908_length_1292_cov_2.187551	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53937_length_1291_cov_2.628641	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53941_length_1291_cov_2.237864	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53943_length_1291_cov_2.220874	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53990_length_1290_cov_1.793522	SPAdes-MaxBin2Refined-S15.065_sub
NODE_53991_length_1290_cov_1.692308	SPAdes-MaxBin2Refined-S15.065_sub
NODE_54009_length_1289_cov_3.658023	SPAdes-MaxBin2Refined-S15.065_sub
NODE_54016_length_1289_cov_3.308752	SPAdes-MaxBin2Refined-S15.065_sub
NODE_54029_length_1289_cov_2.050243	SPAdes-MaxBin2Refined-S15.065_sub
